counterfactual_variant,macro_step_id,date,code_id,source_prob,source_trigger,alpha,action_l1_shift,market_gate,daily_steps,portfolio_value
learned_context_random_labels_hidden_direction,29,2022-07-05,3,0.08149712164898112,False,0.00460352236405015,4.855357110500336e-05,0.6065104047093712,5,954066.9149556813
learned_context_random_labels_hidden_direction,30,2022-07-12,3,0.0403023099781275,False,0.0018419403349980712,1.9529834389686584e-05,0.6727142555531704,5,950860.3366129838
learned_context_random_labels_hidden_direction,31,2022-07-19,3,0.04375906529077845,False,0.0008272036793641746,9.855255484580994e-06,0.6766887925361573,5,968398.7513185825
learned_context_random_labels_hidden_direction,32,2022-07-21,6,0.09086095350871122,False,0.0009991694241762161,1.0740011930465698e-05,0.6890726251949649,2,966953.5401969673
learned_context_random_labels_hidden_direction,33,2022-07-28,6,0.06186178047159659,False,0.0018589540850371122,2.0489096641540527e-05,0.603862582337923,5,983826.5739058213
learned_context_random_labels_hidden_direction,34,2022-08-04,6,0.09929135347910124,False,0.011967219412326813,0.00012407824397087097,0.7036580908737499,5,983314.9043210038
learned_context_random_labels_hidden_direction,35,2022-08-11,5,0.06415956324688797,False,0.0005760553176514804,6.4801424741744995e-06,0.8325779165874279,5,1002039.4843223714
learned_context_random_labels_hidden_direction,36,2022-08-15,6,0.08924718188551185,False,0.011488751508295536,0.00011912919580936432,0.8810077481465062,2,1009342.7646556973
learned_context_random_labels_hidden_direction,37,2022-08-22,5,0.16759196953920474,False,0.002799839014187455,2.621673047542572e-05,0.877626021706747,5,985012.5657142091
learned_context_random_labels_hidden_direction,38,2022-08-29,5,0.07703517823582474,False,0.0004027093527838588,4.753470420837402e-06,0.775964069014646,5,962809.809018666
learned_context_random_labels_hidden_direction,39,2022-09-06,3,0.0355774887181841,False,0.0015801964327692986,1.899711787700653e-05,0.7473348689860929,5,958251.8841259256
learned_context_random_labels_hidden_direction,40,2022-09-13,3,0.036541845452597636,False,0.0016747867921367288,1.9831582903862e-05,0.7925786003550722,5,950350.5652088866
learned_context_random_labels_hidden_direction,41,2022-09-20,3,0.031474530899478714,False,0.002562958048656583,3.129243850708008e-05,0.7348909423098454,5,925512.1604652097
learned_context_random_labels_hidden_direction,42,2022-09-27,3,0.033075875437992154,False,0.0010216510854661465,1.2060627341270447e-05,0.6966476308029904,5,913295.4497485743
learned_context_random_labels_hidden_direction,43,2022-10-04,3,0.02848000626264399,False,0.004723890218883753,5.486980080604553e-05,0.6459071114126312,5,923853.8623725924
learned_context_random_labels_hidden_direction,44,2022-10-11,5,0.048283999990184616,False,0.0007920336211100221,9.018927812576294e-06,0.7124547933513756,5,898974.4121528629
learned_context_random_labels_hidden_direction,45,2022-10-18,3,0.04132630332258051,False,0.001807442051358521,2.129189670085907e-05,0.5406210669815231,5,924264.5404440132
learned_context_random_labels_hidden_direction,46,2022-10-25,6,0.12958295432617029,False,0.04910096898674965,0.0004983209073543549,0.6836058420172875,5,952419.5655318581
learned_context_random_labels_hidden_direction,47,2022-11-01,6,0.14344953284557674,False,0.07421695441007614,0.0007385611534118652,0.7204336384468905,5,953605.4983995827
learned_context_random_labels_hidden_direction,48,2022-11-08,6,0.15430608583413302,False,0.0003204430395271629,3.4142285585403442e-06,0.7888309761616434,5,958199.5719638504
learned_context_random_labels_hidden_direction,49,2022-11-11,6,0.1274915184108308,False,0.000325961533235386,3.5818666219711304e-06,0.7251066208622321,3,985443.92457839
learned_context_random_labels_hidden_direction,50,2022-11-18,5,0.08516929504339428,False,0.0005891119362786412,6.448477506637573e-06,0.8549520072273941,5,988875.0169189862
learned_context_random_labels_hidden_direction,51,2022-11-23,5,0.06706800004224273,False,0.0026416403707116842,3.0292198061943054e-05,0.8075954077803291,3,1000900.9265063471
learned_context_random_labels_hidden_direction,52,2022-12-01,6,0.09004459574013514,False,0.030801117420196533,0.0003153085708618164,0.9308685036069223,5,1005347.2024746016
learned_context_random_labels_hidden_direction,53,2022-12-08,5,0.06084865007829123,False,0.004882817156612873,5.484558641910553e-05,0.9518155139711341,5,983829.916752652
learned_context_random_labels_hidden_direction,54,2022-12-15,5,0.053035506932007856,False,0.0007188705494627357,8.31112265586853e-06,0.8196829456477822,5,971801.9254811975
learned_context_random_labels_hidden_direction,55,2022-12-22,3,0.02190963524741186,False,0.0008143681916408241,9.84780490398407e-06,0.8641718829080229,5,978059.7002218504
learned_context_random_labels_hidden_direction,56,2022-12-30,3,0.05745984532974576,False,0.012252782471477985,0.00013105757534503937,0.8984456345475403,5,980360.1303810511
learned_context_random_labels_hidden_direction,57,2023-01-09,3,0.04396350419695361,False,0.0013205751311033964,1.4683231711387634e-05,0.7955011165884808,5,1000465.556293949
learned_context_random_labels_hidden_direction,58,2023-01-17,5,0.06887209886120382,False,0.0014987790491431952,1.5925616025924683e-05,0.9268009357991932,5,991942.6609810437
learned_context_random_labels_hidden_direction,59,2023-01-24,0,0.07807669021707427,False,0.0003900628362316638,4.019588232040405e-06,0.906670990489061,5,1003672.1192584392
learned_context_random_labels_hidden_direction,60,2023-01-31,5,0.10393894543200954,False,0.00035891946754418314,3.7364661693573e-06,0.7638737707470522,5,1013726.2897647455
learned_context_random_labels_hidden_direction,61,2023-02-07,5,0.07056617637920268,False,0.0006663014646619558,7.612630724906921e-06,0.7874284345157109,5,1008269.6599660914
learned_context_random_labels_hidden_direction,62,2023-02-14,0,0.07763847184205266,False,0.0007732555968686938,8.482486009597778e-06,0.735619532022228,5,1014028.8589273306
learned_context_random_labels_hidden_direction,63,2023-02-22,5,0.13337651794275815,False,0.000609556445851922,6.51925802230835e-06,0.7820769653123938,5,990292.5634368041
learned_context_random_labels_hidden_direction,64,2023-02-27,3,0.04536113257904165,False,0.0010343416361138225,1.2114644050598145e-05,0.8545374857551349,3,980786.8498080398
oracle_schedule_adapter_hidden_direction,0,2022-01-07,5,0.06714001408263616,False,0.002708547981455922,2.989731729030609e-05,0.7836782658100129,5,999670.2977705527
oracle_schedule_adapter_hidden_direction,1,2022-01-14,5,0.10350933933840817,False,0.026038048788905144,0.00029961392283439636,0.7233010237909628,5,999080.8868659441
oracle_schedule_adapter_hidden_direction,2,2022-01-21,5,0.10701264590170731,False,0.010259407572448254,0.0001156199723482132,0.5875946988127185,4,998413.1214679477
oracle_schedule_adapter_hidden_direction,3,2022-01-24,3,0.028826028190427035,False,0.0011551830684766173,1.401454210281372e-05,0.5424192606082562,1,998470.6439559839
oracle_schedule_adapter_hidden_direction,4,2022-01-25,3,0.057260958607640806,False,0.0012206633109599352,1.4185905456542969e-05,0.5458944039360477,1,998467.743608862
oracle_schedule_adapter_hidden_direction,5,2022-02-01,3,0.03604468531294404,False,0.0009922239696606994,1.1803582310676575e-05,0.5488236718577666,5,999647.6344427497
oracle_schedule_adapter_hidden_direction,6,2022-02-08,3,0.07261576203923187,False,0.00558066600933671,5.402415990829468e-05,0.6689885208361303,5,1000094.5414713213
oracle_schedule_adapter_hidden_direction,7,2022-02-15,6,0.11214668149140133,False,0.0029167106840759516,2.952665090560913e-05,0.7468366739852126,5,998213.3866829018
oracle_schedule_adapter_hidden_direction,8,2022-02-23,5,0.07618880402835485,False,0.0028805399779230356,3.32854688167572e-05,0.6557879474021043,5,994052.5599592879
oracle_schedule_adapter_hidden_direction,9,2022-03-02,3,0.03677156176376821,False,0.0011727554956451058,1.4487653970718384e-05,0.5662388921351997,5,995664.6250583219
oracle_schedule_adapter_hidden_direction,10,2022-03-09,3,0.04600243876509052,False,0.0022321713622659445,2.405792474746704e-05,0.5778281595503233,5,993541.4800596194
oracle_schedule_adapter_hidden_direction,11,2022-03-16,3,0.04881542399544896,False,0.0016971316654235125,2.0133331418037415e-05,0.6300839440164495,5,999387.0806355821
oracle_schedule_adapter_hidden_direction,12,2022-03-23,7,0.07720128760200828,False,0.0027735268231481314,2.5993213057518005e-05,0.5735664771174502,5,1000785.2025517643
oracle_schedule_adapter_hidden_direction,13,2022-03-29,6,0.09156805920544792,False,0.003379951696842909,3.621913492679596e-05,0.6815531253659659,4,1005195.6387499924
oracle_schedule_adapter_hidden_direction,14,2022-04-05,4,0.2889067539291787,True,0.16719695925712585,0.0015779528766870499,0.6849737132855817,5,999161.199000706
oracle_schedule_adapter_hidden_direction,15,2022-04-12,5,0.09154118754893131,False,0.004639647901058197,5.1060691475868225e-05,0.6783939746199558,5,998998.1316042967
oracle_schedule_adapter_hidden_direction,16,2022-04-20,6,0.09311067055288784,False,0.0028657016810029745,3.1616538763046265e-05,0.6906136486499838,5,999668.5169827257
oracle_schedule_adapter_hidden_direction,17,2022-04-26,5,0.09737873134288455,False,0.002521907677873969,2.6628375053405762e-05,0.57098249841113,4,982708.6367919497
oracle_schedule_adapter_hidden_direction,18,2022-04-27,3,0.05291203863430308,False,0.001199086895212531,1.405179500579834e-05,0.5245976222485209,1,989808.9896475374
oracle_schedule_adapter_hidden_direction,19,2022-05-04,3,0.045555671491417225,False,0.000930047535803169,1.0525807738304138e-05,0.545843532428646,5,979302.28919188
oracle_schedule_adapter_hidden_direction,20,2022-05-11,3,0.08989356788112227,False,0.004903911612927914,5.272217094898224e-05,0.568359260896565,5,965402.6487037909
oracle_schedule_adapter_hidden_direction,21,2022-05-17,3,0.02240047372365752,False,0.0009417932014912367,1.1276453733444214e-05,0.5944865411683706,4,962454.6738001726
oracle_schedule_adapter_hidden_direction,22,2022-05-24,3,0.07075973157716374,False,0.0021319633815437555,2.3311004042625427e-05,0.5304392353098758,5,967834.4715392326
oracle_schedule_adapter_hidden_direction,23,2022-05-26,3,0.04587026822735514,False,0.0008786165271885693,9.352341294288635e-06,0.6226790162980995,2,982201.6020460632
oracle_schedule_adapter_hidden_direction,24,2022-06-03,7,0.03881056527240367,False,0.0008271454134956002,7.893890142440796e-06,0.6331058547500081,5,981355.0725586417
oracle_schedule_adapter_hidden_direction,25,2022-06-10,6,0.07045455490650902,False,0.0008815149776637554,9.71183180809021e-06,0.6673291288218576,5,945860.9869637546
oracle_schedule_adapter_hidden_direction,26,2022-06-13,3,0.05950213774351364,False,0.001720255590043962,1.9861385226249695e-05,0.5138718811110475,1,943962.6532218012
oracle_schedule_adapter_hidden_direction,27,2022-06-21,3,0.04834535689638122,False,0.000981503282673657,1.173652708530426e-05,0.5133070132394417,5,947523.9123003078
oracle_schedule_adapter_hidden_direction,28,2022-06-27,3,0.029551285371070348,False,0.0009092301479540765,1.0222196578979492e-05,0.5911560336330766,4,952278.37659603
oracle_schedule_adapter_hidden_direction,29,2022-07-05,3,0.08149516432035393,False,0.0015957632567733526,1.687183976173401e-05,0.6066470310872626,5,954219.9949910817
oracle_schedule_adapter_hidden_direction,30,2022-07-12,3,0.040302046715662905,False,0.0007692409562878311,8.059665560722351e-06,0.6729602457398447,5,951015.3753580193
oracle_schedule_adapter_hidden_direction,31,2022-07-19,3,0.04375867353776896,False,0.0008391448063775897,9.98377799987793e-06,0.6769177059746136,5,969291.2014816973
oracle_schedule_adapter_hidden_direction,32,2022-07-21,6,0.09086740258555047,False,0.0011253104312345386,1.2239441275596619e-05,0.6872550291005219,2,968064.2041710233
oracle_schedule_adapter_hidden_direction,33,2022-07-28,6,0.06185851235100532,False,0.0012091927928850055,1.3150274753570557e-05,0.6087848512380039,5,984972.350215218
oracle_schedule_adapter_hidden_direction,34,2022-08-04,6,0.09928982978099699,False,0.0012152033159509301,1.2548640370368958e-05,0.705344511470996,5,984656.9407010422
oracle_schedule_adapter_hidden_direction,35,2022-08-11,5,0.06416181068514883,False,0.0009448945056647062,1.062639057636261e-05,0.8354163570384124,5,1003483.4247148599
oracle_schedule_adapter_hidden_direction,36,2022-08-15,6,0.08925485636809524,False,0.0010378170991316438,1.0797753930091858e-05,0.8845537091795073,2,1010802.1171643998
oracle_schedule_adapter_hidden_direction,37,2022-08-22,5,0.16760740750826297,False,0.010785543359816074,0.00010097213089466095,0.8781524358631597,5,986290.7900629493
oracle_schedule_adapter_hidden_direction,38,2022-08-29,5,0.07703726867659072,False,0.0016750880749896169,1.9554048776626587e-05,0.7759696868699962,5,964043.6063926165
oracle_schedule_adapter_hidden_direction,39,2022-09-06,3,0.03557828576736614,False,0.001108116703107953,1.3405457139015198e-05,0.7472154784232435,5,959462.1048884346
oracle_schedule_adapter_hidden_direction,40,2022-09-13,3,0.036541901018476576,False,0.0010909338016062975,1.2956559658050537e-05,0.7924533436702887,5,951397.4329385782
oracle_schedule_adapter_hidden_direction,41,2022-09-20,3,0.03147545794535916,False,0.0009321172256022692,1.1410564184188843e-05,0.7351261958663796,5,926738.9668554222
oracle_schedule_adapter_hidden_direction,42,2022-09-27,3,0.03307613179653007,False,0.001158984610810876,1.3442710041999817e-05,0.6965166198943875,5,914481.7897588457
oracle_schedule_adapter_hidden_direction,43,2022-10-04,3,0.028480778998883842,False,0.000847871124278754,9.763985872268677e-06,0.6457697604581245,5,924985.3589979765
oracle_schedule_adapter_hidden_direction,44,2022-10-11,5,0.04828029170572917,False,0.0011665929341688752,1.3303011655807495e-05,0.7121878579134164,5,900062.1695855316
oracle_schedule_adapter_hidden_direction,45,2022-10-18,3,0.04132696411371615,False,0.0021522953175008297,2.5408342480659485e-05,0.5402231029192159,5,925416.0003697961
oracle_schedule_adapter_hidden_direction,46,2022-10-25,6,0.12957808055295514,False,0.0016598206711933017,1.683644950389862e-05,0.6832302707767205,5,953746.7345804971
oracle_schedule_adapter_hidden_direction,47,2022-11-01,6,0.14344187121217175,False,0.002687641652300954,2.6788562536239624e-05,0.7204199439145206,5,955335.2944466079
oracle_schedule_adapter_hidden_direction,48,2022-11-08,6,0.1543042129194137,False,0.0025073254946619272,2.6242807507514954e-05,0.7892674772653346,5,960095.0532833091
oracle_schedule_adapter_hidden_direction,49,2022-11-11,6,0.12749203521628824,False,0.0009365719743072987,1.019798219203949e-05,0.7257182435041065,3,987233.2319099086
oracle_schedule_adapter_hidden_direction,50,2022-11-18,5,0.08516645174506238,False,0.0008149939239956439,8.968636393547058e-06,0.8554351182771426,5,990807.3155194573
oracle_schedule_adapter_hidden_direction,51,2022-11-23,5,0.06706883707026635,False,0.0007784991175867617,8.936971426010132e-06,0.8083706787303139,3,1002876.8306451638
oracle_schedule_adapter_hidden_direction,52,2022-12-01,6,0.09004102972783379,False,0.0011109779588878155,1.1276453733444214e-05,0.9316950078453055,5,1007296.2207905629
oracle_schedule_adapter_hidden_direction,53,2022-12-08,5,0.06084760149329419,False,0.0011378705967217684,1.2759119272232056e-05,0.9525240731384439,5,985746.7462466352
oracle_schedule_adapter_hidden_direction,54,2022-12-15,5,0.0530359975033554,False,0.0012321373214945197,1.4301389455795288e-05,0.8203287419119073,5,973699.6668403593
oracle_schedule_adapter_hidden_direction,55,2022-12-22,3,0.021909771878477757,False,0.0008141226717270911,9.838491678237915e-06,0.8647757623451526,5,979976.0731717182
oracle_schedule_adapter_hidden_direction,56,2022-12-30,3,0.05746022821972189,False,0.0007035525632090867,7.379800081253052e-06,0.8991611035332263,5,982307.0982536818
oracle_schedule_adapter_hidden_direction,57,2023-01-09,3,0.043963396205171375,False,0.0009307744330726564,1.0497868061065674e-05,0.7961564656970214,5,1002389.5973227569
oracle_schedule_adapter_hidden_direction,58,2023-01-17,5,0.06887121028948599,False,0.0009175394079647958,9.683892130851746e-06,0.9274608686799025,5,993802.6472805743
oracle_schedule_adapter_hidden_direction,59,2023-01-24,0,0.07807783987180865,False,0.0012180651538074017,1.2848526239395142e-05,0.9065732705452044,5,1005537.0909833726
oracle_schedule_adapter_hidden_direction,60,2023-01-31,5,0.10393959356523735,False,0.0014421852538362145,1.5283003449440002e-05,0.7638236246625806,5,1015621.8444632117
oracle_schedule_adapter_hidden_direction,61,2023-02-07,5,0.07056720519971474,False,0.0012063081376254559,1.3686716556549072e-05,0.7873686687868656,5,1010120.8230272628
oracle_schedule_adapter_hidden_direction,62,2023-02-14,0,0.07763896974607817,False,0.0009335459326393902,1.0175630450248718e-05,0.7355951157575453,5,1015886.2990949976
oracle_schedule_adapter_hidden_direction,63,2023-02-22,5,0.13337763183833629,False,0.006786530837416649,7.187575101852417e-05,0.7822381657965953,5,992146.0967007922
oracle_schedule_adapter_hidden_direction,64,2023-02-27,3,0.045362326000440205,False,0.0016235157381743193,1.901388168334961e-05,0.8545584028759509,3,982612.768313566
oracle_no_bad_penalty_hidden_direction,0,2022-01-07,5,0.06714001408263616,False,0.0027347642462700605,3.0174851417541504e-05,0.7836782658100129,5,999670.2975939274
oracle_no_bad_penalty_hidden_direction,1,2022-01-14,5,0.10350933933840817,False,0.026111450046300888,0.00030048564076423645,0.7233010235992382,5,999080.8867127283
oracle_no_bad_penalty_hidden_direction,2,2022-01-21,5,0.10701264590170731,False,0.010290243662893772,0.00011589005589485168,0.5875946987368984,4,998413.1213689102
oracle_no_bad_penalty_hidden_direction,3,2022-01-24,3,0.028826028190427035,False,0.0011632390087470412,1.4141201972961426e-05,0.5424192605171387,1,998470.6436726738
oracle_no_bad_penalty_hidden_direction,4,2022-01-25,3,0.057260958607640806,False,0.0012302000541239977,1.4256685972213745e-05,0.5458944037080692,1,998467.7432820892
oracle_no_bad_penalty_hidden_direction,5,2022-02-01,3,0.03604468531294404,False,0.0010006488300859928,1.1878088116645813e-05,0.5488236715972986,5,999647.6339123514
oracle_no_bad_penalty_hidden_direction,6,2022-02-08,3,0.07261576203923187,False,0.00557680893689394,5.3999945521354675e-05,0.6689885202009443,5,1000094.5408396682
oracle_no_bad_penalty_hidden_direction,7,2022-02-15,6,0.11214668149140133,False,0.002922736806795001,2.968311309814453e-05,0.746836673672613,5,998213.3860676556
oracle_no_bad_penalty_hidden_direction,8,2022-02-23,5,0.07618880402835485,False,0.0028979626949876547,3.3522024750709534e-05,0.6557879473538883,5,994052.5594698165
oracle_no_bad_penalty_hidden_direction,9,2022-03-02,3,0.03677156176376821,False,0.0011831270530819893,1.4625489711761475e-05,0.5662388922420297,5,995664.6246248527
oracle_no_bad_penalty_hidden_direction,10,2022-03-09,3,0.046002438639227455,False,0.0022367725614458323,2.420879900455475e-05,0.5778281646859228,5,993541.4798495286
oracle_no_bad_penalty_hidden_direction,11,2022-03-16,3,0.04881542487901071,False,0.0017068962333723903,2.0205974578857422e-05,0.6300839443989317,5,999387.0797576252
oracle_no_bad_penalty_hidden_direction,12,2022-03-23,7,0.07720128880362581,False,0.00278125680051744,2.604164183139801e-05,0.5735664902259939,5,1000785.2011131421
oracle_no_bad_penalty_hidden_direction,13,2022-03-29,6,0.09156805580522634,False,0.003397621214389801,3.652647137641907e-05,0.6815531242834216,4,1005195.6372673028
oracle_no_bad_penalty_hidden_direction,14,2022-04-05,4,0.28890674874551414,True,0.16528519988059998,0.0015599634498357773,0.6849737113627967,5,999161.1937011264
oracle_no_bad_penalty_hidden_direction,15,2022-04-12,5,0.09154119119229065,False,0.004669670481234789,5.138106644153595e-05,0.6783939023721659,5,998998.1274543614
oracle_no_bad_penalty_hidden_direction,16,2022-04-20,6,0.09311066532055923,False,0.0028941927012056112,3.194250166416168e-05,0.6906136446430534,5,999668.5266269147
oracle_no_bad_penalty_hidden_direction,17,2022-04-26,5,0.09737874549228634,False,0.0025373331736773252,2.6911497116088867e-05,0.5709814695715625,4,982708.6181707089
oracle_no_bad_penalty_hidden_direction,18,2022-04-27,3,0.052912032785463435,False,0.0012083759065717459,1.4027580618858337e-05,0.5245976096322712,1,989808.9792492834
oracle_no_bad_penalty_hidden_direction,19,2022-05-04,3,0.04555567087329535,False,0.0009370252955704927,1.064501702785492e-05,0.5458435249719744,5,979302.2872957407
oracle_no_bad_penalty_hidden_direction,20,2022-05-11,3,0.08989357139266617,False,0.004890777636319399,5.263090133666992e-05,0.5683593221624029,5,965402.6174870161
oracle_no_bad_penalty_hidden_direction,21,2022-05-17,3,0.022400472181935728,False,0.000948523695115,1.138634979724884e-05,0.5944865144754792,4,962454.6563924779
oracle_no_bad_penalty_hidden_direction,22,2022-05-24,3,0.07075972385937677,False,0.0021265430841594934,2.3225322365760803e-05,0.5304393737118789,5,967834.4659551523
oracle_no_bad_penalty_hidden_direction,23,2022-05-26,3,0.0458702654280217,False,0.0008837453206069767,9.348616003990173e-06,0.6226790112002182,2,982201.6028972181
oracle_no_bad_penalty_hidden_direction,24,2022-06-03,7,0.038810560288641834,False,0.0008291853591799736,7.905066013336182e-06,0.633106336767258,5,981355.0673656646
oracle_no_bad_penalty_hidden_direction,25,2022-06-10,6,0.07045455212482392,False,0.0008897416410036385,9.762123227119446e-06,0.6673295448787185,5,945860.9520011111
oracle_no_bad_penalty_hidden_direction,26,2022-06-13,3,0.05950213318383954,False,0.001732204807922244,2.0002946257591248e-05,0.5138721536128608,1,943962.6161741957
oracle_no_bad_penalty_hidden_direction,27,2022-06-21,3,0.04834535769660527,False,0.0009901488665491343,1.1857599020004272e-05,0.5133072848103701,5,947523.8385547221
oracle_no_bad_penalty_hidden_direction,28,2022-06-27,3,0.02955128565732686,False,0.0009152832208201289,1.0330229997634888e-05,0.5911563298935428,4,952278.3013977705
oracle_no_bad_penalty_hidden_direction,29,2022-07-05,3,0.08149515435282469,False,0.0015999890165403485,1.6963109374046326e-05,0.6066472781413983,5,954219.912764739
oracle_no_bad_penalty_hidden_direction,30,2022-07-12,3,0.04030204961108714,False,0.0007739368011243641,8.089467883110046e-06,0.6729604671881135,5,951015.2894941854
oracle_no_bad_penalty_hidden_direction,31,2022-07-19,3,0.04375867520901787,False,0.0008482605335302651,1.0039657354354858e-05,0.6769178928354406,5,969291.1302354425
oracle_no_bad_penalty_hidden_direction,32,2022-07-21,6,0.0908674065367313,False,0.001134885591454804,1.241825520992279e-05,0.6872552711853992,2,968064.1363638984
oracle_no_bad_penalty_hidden_direction,33,2022-07-28,6,0.06185851284082099,False,0.0012183893704786897,1.3340264558792114e-05,0.6087850880554941,5,984972.2970339727
oracle_no_bad_penalty_hidden_direction,34,2022-08-04,6,0.0992898287720043,False,0.0012287584831938148,1.2699514627456665e-05,0.7053446690994913,5,984656.8883929916
oracle_no_bad_penalty_hidden_direction,35,2022-08-11,5,0.06416181424123996,False,0.0009573267307132483,1.076236367225647e-05,0.8354165092977638,5,1003483.3776594147
oracle_no_bad_penalty_hidden_direction,36,2022-08-15,6,0.08925486228650857,False,0.0010474160080775619,1.0849907994270325e-05,0.8845538813443794,2,1010802.0731434241
oracle_no_bad_penalty_hidden_direction,37,2022-08-22,5,0.16760743203915845,False,0.01075457502156496,0.00010074302554130554,0.878152663932425,5,986290.7405696358
oracle_no_bad_penalty_hidden_direction,38,2022-08-29,5,0.07703726826543872,False,0.0016913183499127626,1.9803643226623535e-05,0.7759697561933393,5,964043.5510658143
oracle_no_bad_penalty_hidden_direction,39,2022-09-06,3,0.03557828704318944,False,0.0011163774179294705,1.344829797744751e-05,0.7472155378446204,5,959462.0502290045
oracle_no_bad_penalty_hidden_direction,40,2022-09-13,3,0.036541899579503934,False,0.0011014820775017142,1.3031065464019775e-05,0.7924534094527241,5,951397.3804044168
oracle_no_bad_penalty_hidden_direction,41,2022-09-20,3,0.03147545865465182,False,0.0009407958714291453,1.1518597602844238e-05,0.7351262534142646,5,926738.9081117832
oracle_no_bad_penalty_hidden_direction,42,2022-09-27,3,0.03307613322935239,False,0.0011670952662825584,1.3493001461029053e-05,0.6965166153563737,5,914481.732997748
oracle_no_bad_penalty_hidden_direction,43,2022-10-04,3,0.028480778472957723,False,0.000854306505061686,9.875744581222534e-06,0.6457697568088144,5,924985.3020592348
oracle_no_bad_penalty_hidden_direction,44,2022-10-11,5,0.04828028757726338,False,0.001172528718598187,1.3340264558792114e-05,0.712187865467554,5,900062.1121361546
oracle_no_bad_penalty_hidden_direction,45,2022-10-18,3,0.04132696152133014,False,0.002152500208467245,2.541579306125641e-05,0.5402228919879216,5,925415.9397652536
oracle_no_bad_penalty_hidden_direction,46,2022-10-25,6,0.1295780852673971,False,0.001674627186730504,1.6905367374420166e-05,0.6832302695951193,5,953746.6717068154
oracle_no_bad_penalty_hidden_direction,47,2022-11-01,6,0.14344186723658484,False,0.002694617724046111,2.685748040676117e-05,0.7204199417232305,5,955335.2196429415
oracle_no_bad_penalty_hidden_direction,48,2022-11-08,6,0.15430420408989232,False,0.0025167404673993587,2.639368176460266e-05,0.789267456855312,5,960094.975385693
oracle_no_bad_penalty_hidden_direction,49,2022-11-11,6,0.1274920386459463,False,0.0009462098241783679,1.0291114449501038e-05,0.7257181713245419,3,987233.156954029
oracle_no_bad_penalty_hidden_direction,50,2022-11-18,5,0.08516644989072424,False,0.0008207513019442558,9.076669812202454e-06,0.8554350875663456,5,990807.2370557637
oracle_no_bad_penalty_hidden_direction,51,2022-11-23,5,0.06706883496354728,False,0.0007865839870646596,9.11019742488861e-06,0.8083706460519977,3,1002876.7510439395
oracle_no_bad_penalty_hidden_direction,52,2022-12-01,6,0.09004103566623581,False,0.0011191517114639282,1.1321157217025757e-05,0.931694972765894,5,1007296.1413113025
oracle_no_bad_penalty_hidden_direction,53,2022-12-08,5,0.06084760383351795,False,0.0011516326339915395,1.2854114174842834e-05,0.952524024357155,5,985746.6683578105
oracle_no_bad_penalty_hidden_direction,54,2022-12-15,5,0.05303599729020641,False,0.0012497082352638245,1.453794538974762e-05,0.8203286978048616,5,973699.5890590511
oracle_no_bad_penalty_hidden_direction,55,2022-12-22,3,0.021909771509305294,False,0.000822204165160656,9.940937161445618e-06,0.8647757136439319,5,979975.9956742692
oracle_no_bad_penalty_hidden_direction,56,2022-12-30,3,0.057460221931158635,False,0.0007108616991899908,7.664784789085388e-06,0.8991610547838413,5,982307.019579889
oracle_no_bad_penalty_hidden_direction,57,2023-01-09,3,0.043963399687467326,False,0.0009405620512552559,1.0604038834571838e-05,0.7961564209184645,5,1002389.51626873
oracle_no_bad_penalty_hidden_direction,58,2023-01-17,5,0.06887121047039944,False,0.000926027016248554,9.80868935585022e-06,0.9274608290510751,5,993802.5683684002
oracle_no_bad_penalty_hidden_direction,59,2023-01-24,0,0.07807783699268143,False,0.001227696193382144,1.2796372175216675e-05,0.9065733051409647,5,1005537.0111215258
oracle_no_bad_penalty_hidden_direction,60,2023-01-31,5,0.10393958948533667,False,0.0014627944910898805,1.549161970615387e-05,0.7638236261956804,5,1015621.7636219155
oracle_no_bad_penalty_hidden_direction,61,2023-02-07,5,0.07056720456995016,False,0.001220756908878684,1.3848766684532166e-05,0.7873686746071659,5,1010120.74281045
oracle_no_bad_penalty_hidden_direction,62,2023-02-14,0,0.07763896148294953,False,0.0009455614490434527,1.0244548320770264e-05,0.7355951164285567,5,1015886.2177032008
oracle_no_bad_penalty_hidden_direction,63,2023-02-22,5,0.13337763785537918,False,0.006865608040243387,7.272511720657349e-05,0.7822381650779905,5,992146.0162796408
oracle_no_bad_penalty_hidden_direction,64,2023-02-27,3,0.04536232417067519,False,0.0016363123431801796,1.9121915102005005e-05,0.8545584010819697,3,982612.6891121567
manual_stage55_hawkes_hidden_direction,0,2022-01-07,5,0.06714001408263616,False,0.0,0.0,0.7836782658100129,5,999670.3201092202
manual_stage55_hawkes_hidden_direction,1,2022-01-14,5,0.10350934311009985,False,0.0,0.0,0.7233010480393272,5,999080.9509766899
manual_stage55_hawkes_hidden_direction,2,2022-01-21,5,0.1070126502523296,False,0.0,0.0,0.5875947304331657,4,998413.1857651224
manual_stage55_hawkes_hidden_direction,3,2022-01-24,3,0.028826030266310195,False,0.0,0.0,0.5424193167235484,1,998470.7380211215
manual_stage55_hawkes_hidden_direction,4,2022-01-25,3,0.05726095747726822,False,0.0,0.0,0.5458944794061819,1,998467.8411443386
manual_stage55_hawkes_hidden_direction,5,2022-02-01,3,0.036044686489660305,False,0.0,0.0,0.5488237514845115,5,999647.7556400746
manual_stage55_hawkes_hidden_direction,6,2022-02-08,3,0.07261575998119206,False,0.0,0.0,0.668988156619109,5,1000094.6854967867
