source_code,arm,eta0,length,kernel,window_type,window_id,start_row,start_date,end_date,split,fold,source_zip,bad_auc_natural,bad_auc_edited,bad_auc_reduction,bad_prob_start_natural,bad_prob_start_edited,bad_prob_end_natural,bad_prob_end_edited,bad_dwell_natural,bad_dwell_edited,bad_dwell_reduction,primitive_switch_rate,mean_action_l1_shift_exact,p95_action_l1_shift_exact,mean_logprob_delta_exact,mean_entropy_delta_exact,ood_max_mean_pct,ood_max_p95_pct,latent_ood_max_p95_pct,obs_ood_max_p95_pct,mean_market_gate,mean_volatility_gate,mean_liquidity_gate,mean_sector_gate,mean_correlation_regime_gate,mean_drawdown_gate,mean_recovery_gate,mean_turbulence_gate,mean_ood_gate,peak_multiplier,dose_multiplier,ood_capped,safe_sequential_gate,safe_suppression_score,natural_cum_return,mean_turnover_l1_natural,mean_cash_target_natural,mean_risk_stress,mean_recovery_score
2,hidden_direction,1.0,3,constant_peak,event,3,1646,2016-07-29,2016-08-02,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.9767729988096263,0.8909818681620763,0.08579113064755006,0.32559099960320875,0.29623267733937886,0.32559099960320875,0.2975996788347022,3,3,0,0.0,0.010049123937884966,0.010289950668811798,-0.036336263020833336,0.0523681640625,0.6495726495726496,0.6505161505161504,0.6505161505161504,,0.7348533656777166,0.8581855879495618,0.9956149448274426,1.0,1.0,0.9885303985783956,0.8699603305340865,1.0,1.0,0.7547448164414935,2.20456009703315,False,True,0.05757387519924842,-0.0026669052735345256,0.0010962637931393575,0.1648565530776977,0.4658390333188646,0.47984132213634556
2,hidden_direction,1.0,3,constant_peak,event,4,1756,2017-01-05,2017-01-09,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.7238472351256748,0.6463361710088424,0.07751106411683248,0.2412824117085583,0.21565631402791682,0.2412824117085583,0.2153322129532066,0,0,0,0.0,0.01114704025288423,0.011197053268551827,-0.039133707682291664,0.054270426432291664,0.5291375291375291,0.5291375291375291,0.5291375291375291,,0.7972218935576686,0.893294511452106,0.9948310193993258,1.0,1.0,0.9976901648144443,0.8991668802492031,1.0,1.0,0.800820998285542,2.3916656806730057,False,True,0.046797170022802426,0.0013226372115862084,0.0012922451501685332,0.12144762277603131,0.3556849618263132,0.5966675209968123
2,hidden_direction,1.0,3,constant_peak,event,5,1929,2017-09-13,2017-09-15,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.670788704241618,0.5950895460557849,0.07569915818583306,0.223596234747206,0.19833411095403158,0.223596234747206,0.19790035748035376,0,0,0,0.0,0.011114520331223806,0.011307119950652122,-0.034411112467447914,0.041653951009114586,0.27528027528027527,0.2763902763902764,0.2763902763902764,,0.8094270643745648,0.8966319397128512,0.9991742086034376,1.0,1.0,0.9998568739470585,0.9035612903769246,1.0,1.0,0.8247949213856826,2.4282811931236945,False,True,0.047379081620885305,0.0033265921894374273,0.0002064478491406,0.166055142879486,0.34456020095716294,0.614245161507698
2,hidden_direction,1.0,3,constant_peak,event,6,2476,2019-11-14,2019-11-18,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.6349326447554251,0.5658243111025076,0.06910833365291752,0.21164421491847504,0.19015795178040099,0.21164421491847504,0.18808294997587963,0,0,0,0.0,0.011689698323607445,0.012204599007964135,-0.035031636555989586,0.044459025065104164,0.5504495504495505,0.5504495504495505,0.5504495504495505,,0.7457527366945272,0.8705331667097305,0.99712960474175,1.0,1.0,0.9998807082016108,0.8844425553155482,0.9709221328298251,1.0,0.7800877067046537,2.237258210083582,False,True,0.03990281705131528,0.005855163528490692,0.0007175988145625001,0.19707006216049186,0.42429380586970383,0.5377702212621926
2,hidden_direction,1.0,3,exponential_peak,event,0,930,2013-09-25,2013-09-27,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.8448591816338495,0.8075209335773155,0.037338248056534185,0.2816197272112832,0.2566224072133863,0.2816197272112832,0.278621707706072,3,3,0,0.0,0.004343278706073761,0.008220934867858886,-0.015820821126302082,0.022054036458333332,0.5737595737595738,0.5752580752580753,0.5752580752580753,,0.6677533074662839,0.8108971551269502,0.9953516324987915,1.0,1.0,0.9771067215647601,0.8507587043886399,0.9940204545855522,1.0,0.6971557079484931,1.0365111896588046,False,True,0.025084558787309384,-0.005911724918297168,0.0011620918753021,0.1354737877845763,0.5581848728291826,0.4030348175545598
2,hidden_direction,1.0,3,exponential_peak,event,1,1116,2014-06-23,2014-06-25,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.7787214217323595,0.7408747435108843,0.03784667822147514,0.2595738072441198,0.23375928646468247,0.2595738072441198,0.2563196614347246,0,0,0,0.0,0.005237845083077748,0.010073956102132797,-0.019053141276041668,0.027262369791666668,0.6433566433566433,0.6433566433566433,0.6433566433566433,,0.7485763863422449,0.8601814547165287,0.9970122231536559,1.0,1.0,0.9960726561900244,0.8759549278991364,1.0,1.0,0.795802109464007,1.160373192552416,False,True,0.023082262500376552,-0.0022530871611878833,0.0007469442115860333,0.2075089216232298,0.44448539441358603,0.503819711596546
2,hidden_direction,1.0,3,exponential_peak,event,2,1608,2016-06-06,2016-06-08,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.8556806033864685,0.8169470924899381,0.03873351089653032,0.24186736443624277,0.21702570692348566,0.3719458745139829,0.36762351686660905,3,2,1,0.3333333333333333,0.004777658109863599,0.008961117826402187,-0.0170745849609375,0.023396809895833332,0.35830835830835833,0.6675657675657676,0.6675657675657676,,0.7602299881920493,0.8658650587243945,0.9948982953357413,1.0,1.0,0.9997097567301667,0.8827358449875277,1.0,1.0,0.7455390314136947,1.1316893140242215,False,True,0.02541856030619797,0.003098395268643861,0.0012754261660646998,0.1538536548614502,0.43623283828526427,0.5309433799501109
2,hidden_direction,1.0,3,exponential_peak,event,3,1646,2016-07-29,2016-08-02,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.9767729988096263,0.9330129075240058,0.04376009128562047,0.32559099960320875,0.29623267733937886,0.32559099960320875,0.32175419649526216,3,3,0,0.0,0.005102456857760747,0.009656758978962898,-0.01851654052734375,0.026753743489583332,0.6450216450216449,0.6498501498501498,0.6498501498501498,,0.7348533656777166,0.8581855879495618,0.9956149448274426,1.0,1.0,0.9885303985783956,0.8699603305340865,1.0,1.0,0.7547448164414935,1.1208956987564886,False,True,0.029399364164187848,-0.0026669052735345256,0.0010962637931393575,0.1648565530776977,0.4658390333188646,0.47984132213634556
2,hidden_direction,1.0,3,exponential_peak,event,4,1756,2017-01-05,2017-01-09,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.7238472351256748,0.684903365243634,0.03894386988204082,0.2412824117085583,0.21565631402791682,0.2412824117085583,0.23768218021827003,0,0,0,0.0,0.005552494898438454,0.010357186011970042,-0.019579569498697918,0.027249654134114582,0.5093795093795094,0.5265068265068265,0.5265068265068265,,0.7972218935576686,0.893294511452106,0.9948310193993258,1.0,1.0,0.9976901648144443,0.8991668802492031,1.0,1.0,0.7905145840428996,1.193318909999384,False,True,0.023601590234253407,0.0013226372115862084,0.0012922451501685332,0.12144762277603131,0.3556849618263132,0.5966675209968123
2,hidden_direction,1.0,3,exponential_peak,event,5,1929,2017-09-13,2017-09-15,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.670788704241618,0.6326594333648906,0.03812927087672735,0.223596234747206,0.19833411095403158,0.223596234747206,0.22001759369117826,0,0,0,0.0,0.005546428884069125,0.010413824208080768,-0.01725006103515625,0.020991007486979168,0.226995226995227,0.26973026973026976,0.26973026973026976,,0.8094270643745648,0.8966319397128512,0.9991742086034376,1.0,1.0,0.9998568739470585,0.9035612903769246,1.0,1.0,0.8103847798722301,1.2137743677899022,False,True,0.023957811475080103,0.0033265921894374273,0.0002064478491406,0.166055142879486,0.34456020095716294,0.614245161507698
2,hidden_direction,1.0,3,exponential_peak,event,6,2476,2019-11-14,2019-11-18,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.6349326447554251,0.6011128006116425,0.033819844143782585,0.21164421491847504,0.19015795178040099,0.21164421491847504,0.2083605069802029,0,0,0,0.0,0.005654813100894292,0.010232709906995296,-0.017033894856770832,0.021715799967447918,0.5504495504495505,0.5504495504495505,0.5504495504495505,,0.7457527366945272,0.8705331667097305,0.99712960474175,1.0,1.0,0.9998807082016108,0.8844425553155482,0.9709221328298251,1.0,0.6938683628064038,1.0841483038031192,False,True,0.019648083614502876,0.005855163528490692,0.0007175988145625001,0.19707006216049186,0.42429380586970383,0.5377702212621926
2,hidden_direction,1.0,3,exponential_dose,event,0,930,2013-09-25,2013-09-27,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.8448591816338495,0.7715930727557337,0.07326610887811585,0.2816197272112832,0.23283146980457703,0.2816197272112832,0.2756500275814683,3,3,0,0.0,0.00870885762075583,0.016504172794520853,-0.031313578287760414,0.043182373046875,0.5720945720945722,0.5737595737595738,0.5737595737595738,,0.6677533074662839,0.8108971551269502,0.9953516324987915,1.0,1.0,0.9771067215647601,0.8507587043886399,0.9940204545855522,1.0,1.3913295884385843,2.0685890834397624,False,True,0.048900462113479815,-0.005911724918297168,0.0011620918753021,0.1354737877845763,0.5581848728291826,0.4030348175545598
2,hidden_direction,1.0,3,exponential_dose,event,1,1116,2014-06-23,2014-06-25,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.7787214217323595,0.7046727067822763,0.07404871495008311,0.2595738072441198,0.20938286686732138,0.2595738072441198,0.2530975265074845,0,0,0,0.0,0.01051023043692112,0.020243087969720363,-0.037689208984375,0.053365071614583336,0.6557886557886557,0.676923076923077,0.676923076923077,,0.7485763863422449,0.8601814547165287,0.9970122231536559,1.0,1.0,0.9960726561900244,0.8759549278991364,1.0,1.0,1.5882004677223662,2.315783315007152,False,True,0.04469388002097449,-0.0022530871611878833,0.0007469442115860333,0.2075089216232298,0.44448539441358603,0.503819711596546
2,hidden_direction,1.0,3,exponential_dose,event,2,1608,2016-06-06,2016-06-08,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.8556806033864685,0.780059150628132,0.07562145275833651,0.24186736443624277,0.19376152478580175,0.3719458745139829,0.3633287799515387,3,1,2,0.6666666666666666,0.009583576892813047,0.017999401129782197,-0.033782958984375,0.045725504557291664,0.3882783882783883,0.6673992673992674,0.6673992673992674,,0.7602299881920493,0.8658650587243945,0.9948982953357413,1.0,1.0,0.9997097567301667,0.8827358449875277,1.0,1.0,1.4878892934752437,2.258538242704877,False,True,0.04914639637333597,0.003098395268643861,0.0012754261660646998,0.1538536548614502,0.43623283828526427,0.5309433799501109
2,hidden_direction,1.0,3,exponential_dose,event,3,1646,2016-07-29,2016-08-02,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.9767729988096263,0.8906294933806456,0.08614350542898075,0.32559099960320875,0.2680600416081302,0.32559099960320875,0.31794796532059727,3,3,0,0.0,0.01023555671175321,0.019397894851863384,-0.036638895670572914,0.05243682861328125,0.6604506604506605,0.6917748917748918,0.6917748917748918,,0.7348533656777166,0.8581855879495618,0.9956149448274426,1.0,1.0,0.9885303985783956,0.8699603305340865,1.0,1.0,1.5062614891668948,2.23699717789396,False,True,0.05758850088194109,-0.0026669052735345256,0.0010962637931393575,0.1648565530776977,0.4658390333188646,0.47984132213634556
