source_code,arm,eta0,length,kernel,window_type,n_windows,mean_bad_auc_reduction,median_bad_auc_reduction,mean_bad_dwell_reduction,mean_primitive_switch_rate,p95_action_l1_shift_exact,p95_ood_max_pct,mean_logprob_delta_exact,mean_entropy_delta_exact,safe_window_rate,mean_safe_suppression_score,mean_natural_cum_return,mean_risk_stress,mean_market_gate,mean_volatility_gate,mean_liquidity_gate,mean_sector_gate,mean_correlation_regime_gate,mean_drawdown_gate,mean_recovery_gate,mean_turbulence_gate,mean_ood_gate,stage6_candidate_broad,temporal_shape_pass,wrong_direction_control_pass,stage6_candidate_strict,stage6_candidate
4,input_level,1.0,20,hawkes_retriggered_dose,event,5,0.32227728437662223,0.35169603090694823,1.0,0.08,0.013839069847017526,0.9848151848151848,-0.03074199676513672,0.034185180664062495,0.8,0.25371353985692846,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,False,True,True,False,False
4,hidden_direction,1.0,20,random_same_dose,shifted_control,4,0.28737636382099796,0.35123374716021527,1.25,0.0625,0.013389607882127168,0.9616716616716616,-0.025259780883789062,0.022120094299316405,1.0,0.24780135179253243,0.01618730564445564,0.4591455779594888,0.6143289023907513,0.846190637030707,0.9773091337713904,1.0,1.0,0.9424367482056916,0.8723017527303157,0.9193010999541731,0.9768169330669331,False,True,True,False,False
4,hidden_subspace,1.0,20,random_same_dose,shifted_control,4,0.2756670293181225,0.3263685329070712,1.25,0.0625,0.012049950985237956,0.9616716616716616,-0.022706222534179685,0.01920948028564453,1.0,0.23785518848005296,0.01618730564445564,0.4591455779594888,0.6143289023907513,0.846190637030707,0.9773091337713904,1.0,1.0,0.9424367482056916,0.8723017527303157,0.9193010999541731,0.9768169330669331,False,True,True,False,False
4,hidden_direction,1.0,10,hawkes_retriggered_dose,event,5,0.2831696450683402,0.3048819102552984,1.4,0.13999999999999999,0.016140886023640628,0.9701132201132201,-0.030832672119140626,0.03504013061523437,1.0,0.23233980596890708,0.013319814464995439,0.4305335791001503,0.6480910541924239,0.8624720129120413,0.9691391685294347,1.0,0.9494358879029751,0.980497564388924,0.8866526429544587,0.974241493976675,0.9614252414252414,True,False,True,False,False
4,hidden_subspace,1.0,10,hawkes_retriggered_dose,event,5,0.2779900013142265,0.30012412076579503,1.4,0.13999999999999999,0.015023806970566508,0.9697069597069597,-0.028248748779296878,0.03246917724609375,1.0,0.22893222890482107,0.013319814464995439,0.4305335791001503,0.6480910541924239,0.8624720129120413,0.9691391685294347,1.0,0.9494358879029751,0.980497564388924,0.8866526429544587,0.974241493976675,0.9614252414252414,True,False,True,False,False
4,input_level,1.0,20,logistic_dose,event,5,0.2991041035241364,0.3372733926453838,1.0,0.06999999999999999,0.014479454588145018,0.9856143856143856,-0.030467338562011725,0.03269088745117187,0.8,0.22712067258665666,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,False,True,True,False,False
4,input_level,1.0,20,raised_cosine_dose,event,5,0.2989856266413333,0.3362745781427051,1.0,0.06999999999999999,0.01477275736629963,0.9856310356310356,-0.03046844482421875,0.03271125793457032,0.8,0.226916755354799,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,False,True,True,False,False
4,input_level,1.0,20,linear_dose,event,5,0.2985272257068712,0.33466896442126404,1.0,0.09,0.014060794543474912,0.9856310356310356,-0.030317230224609377,0.032653732299804686,0.8,0.22659142737773336,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,False,True,True,False,False
4,hidden_direction,1.0,20,exponential_dose,shifted_control,4,0.2667132243019802,0.2891540583722743,1.25,0.0625,0.014516777643002573,0.9632425907425907,-0.02318911552429199,0.019852066040039064,1.0,0.22633921951156433,0.01618730564445564,0.4591455779594888,0.6143289023907513,0.846190637030707,0.9773091337713904,1.0,1.0,0.9424367482056916,0.8723017527303157,0.9193010999541731,0.9768169330669331,False,True,True,False,False
4,input_level,1.0,20,constant_peak,event,5,0.2954104226569294,0.3198149835428024,1.0,0.1,0.00766168849542737,0.9851481851481851,-0.029447174072265624,0.032135848999023435,0.8,0.22589284023891612,0.0007944234315146348,0.45109496908030106,0.6326716155505853,0.850832424903054,0.9713589157416651,1.0,0.9621163424849509,0.9759965908810768,0.8811005832053743,0.960417645386886,0.9546853146853147,False,True,True,False,False
