arm,source_code,target_code,eta,n,source_prob_delta_mean,source_prob_delta_p95_abs,target_prob_delta_mean,primitive_switch_rate,action_l1_shift_mean_proxy,action_l1_shift_p95_proxy,raw_action_l2_shift_mean_proxy,action_l1_shift_mean_exact,action_l1_shift_p95_exact,raw_action_l2_shift_mean_exact,logprob_delta_mean_exact,entropy_delta_mean_exact,cash_q_sum_deviation_p95_proxy,mahalanobis_p95_pct,knn_p95_pct,pca_recon_p95_pct,ae_recon_p95_pct,density_p95_pct,ood_max_p95_pct,directionality_gate,policy_output_gate_proxy,policy_output_gate_exact,portfolio_behavior_gate_proxy,ood_safety_gate,no_immediate_risk_blowup_gate_proxy,exact_policy_forward_available,eligible_stage55_proxy,eligible_stage55_exact,status,blocked_exact_reason,obs_ood_max_p95_pct,latent_ood_max_p95_pct
hidden_direction,4,,1.0,347,-0.04446635983862528,0.05491466148095314,,0.11527377521613832,0.010412206937598301,0.010412206937598357,0.1199959383792418,0.009893737572328502,0.010830817744135857,0.12006860537728246,-0.047086721194924124,0.0530956169370272,1.1102230246251565e-16,0.9127539127539127,0.922077922077922,0.935064935064935,0.9547119547119547,0.9067599067599068,0.9716949716949717,True,True,True,True,True,True,True,True,True,exact_one_step_pass,,,
hidden_subspace,4,,1.0,347,-0.043732703258540624,0.05407545817341358,,0.11527377521613832,0.009823056335852851,0.009823056335852936,0.10499600419347449,0.009137551329750837,0.009869087487459183,0.10504859898464824,-0.04300093856943444,0.04887832069946641,2.220446049250313e-16,0.9127539127539127,0.9187479187479187,0.935064935064935,0.9547119547119547,0.9067599067599068,0.9716949716949717,True,True,True,True,True,True,True,True,True,exact_one_step_pass,,,
input_level,4,,1.0,347,-0.02579181007608194,0.03264580086100438,,0.069164265129683,0.008838878643916389,0.010540544986724854,0.15794956130150073,0.008838878643916389,0.010540544986724854,0.15794956130150073,-0.04917492165689166,0.0531583890447699,,0.9110889110889111,0.9047619047619048,0.9237429237429238,0.951048951048951,0.9067599067599068,0.9617049617049617,True,True,True,True,True,True,True,True,True,exact_one_step_pass,,0.9473859473859474,0.9617049617049617
hidden_direction,4,1,1.0,347,-0.06493958312493427,0.08533174821392081,0.02512300216483069,0.1786743515850144,0.013813326894217826,0.013813326894217881,0.14935080311390542,0.014081450469083332,0.01501329056918621,0.14941991204315372,-0.05067701092370992,0.07133730138069615,1.1102230246251565e-16,0.9127539127539127,0.9317349317349317,0.9333999333999334,0.9547119547119547,0.8951048951048951,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,4,1,1.0,347,-0.06467208172010877,0.0856135773045047,0.024377752061216222,0.1786743515850144,0.012118235323117387,0.012118235323117458,0.1209339115833075,0.011781647634995774,0.012015901505947113,0.12098860098666347,-0.036547844966481675,0.049792133078451456,1.1102230246251565e-16,0.9127539127539127,0.9343989343989344,0.9367299367299368,0.9547119547119547,0.8951048951048951,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,4,1,1.0,347,,,,,0.11898901976755559,0.19257296380529082,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,4,1,1.0,347,-0.02947002112400942,0.040823016533527545,0.008430640737510505,0.08357348703170028,0.00883302687310348,0.011382133699953556,0.13212648018528989,0.00883302687310348,0.011382133699953556,0.13212648018528989,-0.04565482455646614,0.046907452410167506,,0.8974358974358975,0.9064269064269064,0.9080919080919081,0.9387279387279387,0.9067599067599068,0.9593739593739594,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9473859473859474,0.9593739593739594
hidden_direction,4,7,1.0,347,-0.043279578283984134,0.054696961235193395,0.00523574513980756,0.08645533141210375,0.009060574749472179,0.009060574749472274,0.10434719961043673,0.011094374807621285,0.012194225564599037,0.10440710053835547,-0.011983931923462266,0.0027946450181240996,1.1102230246251565e-16,0.9127539127539127,0.9367299367299368,0.9430569430569431,0.9547119547119547,0.9067599067599068,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,4,7,1.0,347,-0.043750094705821384,0.05514956528566559,0.005195921036023745,0.08645533141210375,0.008509983457159068,0.00850998345715917,0.09762429950016291,0.010590340410726902,0.011512909084558487,0.09768280159327757,-0.013366985046210825,0.007863135434021524,1.1102230246251565e-16,0.9127539127539127,0.9367299367299368,0.9333999333999334,0.9547119547119547,0.9067599067599068,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,4,7,1.0,347,,,,,0.15505550484338015,0.22226871251417643,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,4,7,1.0,347,-0.03156681384907007,0.040506656606067115,0.0003893747801189549,0.069164265129683,0.011977194000561573,0.01626667007803917,0.22185221735269947,0.011977194000561573,0.01626667007803917,0.22185221735269947,-0.06608275927452945,0.06908695979489374,,0.9127539127539127,0.9287379287379287,0.9304029304029304,0.9527139527139528,0.9254079254079254,0.9630369630369631,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9473859473859474,0.9630369630369631
hidden_direction,4,2,1.0,347,-0.05177681468663001,0.06941813763077159,0.023482998643785634,0.14985590778097982,0.015147431644739084,0.015147431644739131,0.12666930490768985,0.014526801559569513,0.015695080161094666,0.12673122493781,-0.01081318264392336,0.016785173663488383,1.8873791418627535e-16,0.9127539127539127,0.9367299367299368,0.935064935064935,0.9563769563769564,0.8951048951048951,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,4,2,1.0,347,-0.05169680623070894,0.0694143412025569,0.023053272053104045,0.1642651296829971,0.014423327045349417,0.014423327045349484,0.12571358648777414,0.013910834546005004,0.01508323848247528,0.12577777817544744,-0.00977065996065607,0.02006374655951684,1.1102230246251565e-16,0.9127539127539127,0.935064935064935,0.9367299367299368,0.9563769563769564,0.9050949050949051,0.9716949716949717,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,4,2,1.0,347,,,,,0.12524662903287676,0.17562353142607984,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,4,2,1.0,347,-0.026528545158976125,0.037021268810422114,0.007368546113966625,0.08357348703170028,0.007892279453597082,0.010240048170089722,0.11432345667236649,0.007892279453597082,0.010240048170089722,0.11432345667236649,-0.038774012145116624,0.03889087160313851,,0.8974358974358975,0.9064269064269064,0.9147519147519148,0.9427239427239428,0.9067599067599068,0.9683649683649683,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9473859473859474,0.9683649683649683
hidden_direction,5,,0.25,349,-0.0070265263535238525,0.008560931088610058,,0.014326647564469915,0.002710193346723298,0.0027101933467234087,0.04439064131263677,0.0027830771685585934,0.003191472962498665,0.044419315854423706,0.009524195105435172,-0.005056321108580319,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.985014985014985,0.978021978021978,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,,0.25,349,-0.006924246580308035,0.008427450504734313,,0.014326647564469915,0.00290587927041261,0.00290587927041272,0.049936156034687554,0.003048839346428314,0.0035430695861577988,0.04996861242035398,0.010604825607343526,-0.006665620557899803,1.7763568394002126e-16,0.9746919746919747,0.9733599733599734,0.984015984015984,0.978021978021978,0.9703629703629704,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,5,,0.25,349,-0.0012032234227556068,0.0018688337110517306,,0.0,0.0006341427767430472,0.0009743925184011459,0.006760247425979435,0.0006341427767430472,0.0009743925184011459,0.006760247425979435,-0.0005598969992388969,0.0016247331242165114,,0.9746919746919747,0.9733599733599734,0.985014985014985,0.978021978021978,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.985014985014985
hidden_direction,5,1,0.25,349,-0.009024992494949386,0.011940174290615781,0.00627132928206814,0.034383954154727794,0.0036461713022286966,0.003646171302228802,0.04980366431480945,0.003552300599336966,0.00399136058986187,0.049838934734164814,0.009845985040965257,-0.0034847532780600825,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.985014985014985,0.9796869796869797,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,1,0.25,349,-0.00881738316830773,0.011738949633125328,0.006020392576652712,0.034383954154727794,0.004650570145618093,0.004650570145618189,0.06838642758319555,0.00475336264893626,0.0054960548877716064,0.06842856704761784,0.01338606782492389,-0.008999122247996507,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.984015984015984,0.978021978021978,0.9703629703629704,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,1,0.25,349,,,,,0.03012684777978943,0.048020539526604525,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,1,0.25,349,-0.001661810624435175,0.0033102577695328095,0.0012554913445529288,0.0,0.0009738728243932341,0.0016668997704982758,0.011600610459180693,0.0009738728243932341,0.0016668997704982758,0.011600610459180693,0.0014573892413032772,0.00010807944573782235,,0.9746919746919747,0.9733599733599734,0.9866799866799867,0.978021978021978,0.9703629703629704,0.9866799866799867,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.9866799866799867
hidden_direction,5,7,0.25,349,-0.007939240492867167,0.010507506371057518,0.002615192959041346,0.02865329512893983,0.0043917051247407135,0.004391705124740785,0.08645431133536223,0.005343443940908656,0.0063065215945243835,0.08650734997154307,0.018030040926782995,-0.0160808399276952,1.1102230246251565e-16,0.9746919746919747,0.9733599733599734,0.985014985014985,0.978021978021978,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,7,0.25,349,-0.008162359719572562,0.010664763340643868,0.002624056937208842,0.04297994269340974,0.0043472763715959595,0.00434727637159605,0.08495192447631468,0.0052786028242128285,0.0062140170484781265,0.08500259034442355,0.017737303900513746,-0.0155396338520214,1.1102230246251565e-16,0.9746919746919747,0.9733599733599734,0.985014985014985,0.9796869796869797,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,7,0.25,349,,,,,0.05351712289837719,0.07563098323338754,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,7,0.25,349,-0.0009605918544341196,0.0027861977056038156,0.0007008146087100317,0.0,0.0010628762113245305,0.0018015708774328232,0.012441597474648226,0.0010628762113245305,0.0018015708774328232,0.012441597474648226,-0.002267056003341019,0.0019844514251096883,,0.9746919746919747,0.9733599733599734,0.985014985014985,0.9796869796869797,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.985014985014985
hidden_direction,5,2,0.25,349,-0.009128858373649266,0.011938875852483544,0.005559510700809899,0.034383954154727794,0.0056283312342682084,0.005628331234268315,0.0863086053782672,0.005886530978631836,0.0068730078637599945,0.08635478752817329,0.018942267300406296,-0.013991325837493284,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.984015984015984,0.9796869796869797,0.9703629703629704,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,2,0.25,349,-0.009132075664372985,0.012000773327039074,0.005472869822186597,0.034383954154727794,0.005416168119137997,0.005416168119138056,0.08750397783374321,0.0057024010443755754,0.006708426401019096,0.08755512266582609,0.01945411441660884,-0.014276105558291547,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.984015984015984,0.9796869796869797,0.9703629703629704,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,2,0.25,349,,,,,0.0404656483775476,0.060371016551963655,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,2,0.25,349,-0.0014792122386496304,0.0030397222682378433,0.0011732382084739318,0.0,0.0012420864460888428,0.0022102948278188705,0.015574003216199428,0.0012420864460888428,0.0022102948278188705,0.015574003216199428,0.0022220447616795756,-0.0007927574879118911,,0.9746919746919747,0.9733599733599734,0.985014985014985,0.9763569763569764,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.985014985014985
hidden_direction,5,,0.5,349,-0.013957031743518863,0.017026923370003055,,0.04297994269340974,0.005420386693446614,0.005420386693446706,0.0887812826252735,0.00555911491542286,0.006376512348651886,0.0888390530402476,0.01909199143549091,-0.01026905573541592,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.984015984015984,0.9796869796869797,0.9686979686979686,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,,0.5,349,-0.013758002982611704,0.01676634131694299,,0.04297994269340974,0.005811758540825225,0.005811758540825315,0.09987231206937475,0.006087169899767996,0.007076529785990715,0.09993705659421603,0.021249503324229944,-0.0134868457870702,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.984015984015984,0.978021978021978,0.9686979686979686,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,5,,0.5,349,-0.0024042189998693146,0.0036950471639786596,,0.0,0.0012658787864583269,0.0019495133310556412,0.013521844034155238,0.0012658787864583269,0.0019495133310556412,0.013521844034155238,-0.0011065354661476989,0.0032245012955542623,,0.9746919746919747,0.9733599733599734,0.985014985014985,0.978021978021978,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.985014985014985
hidden_direction,5,1,0.5,349,-0.018048131778786367,0.023936364700207307,0.01271916661363494,0.034383954154727794,0.007292342604457423,0.007292342604457509,0.09960732862961887,0.007097339716587846,0.007976128160953522,0.09967793549883332,0.01984127886315813,-0.0074513607517012895,1.7763568394002126e-16,0.9746919746919747,0.9733599733599734,0.985014985014985,0.9796869796869797,0.9686979686979686,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,1,0.5,349,-0.017670645308630065,0.02358031858039127,0.01217891957383485,0.034383954154727794,0.009301140291236208,0.009301140291236262,0.1367728551663908,0.009484001048400272,0.01097126118838787,0.13685709647941044,0.026930396399730255,-0.01853809520644923,2.220446049250313e-16,0.9746919746919747,0.975024975024975,0.9823509823509824,0.9796869796869797,0.9686979686979686,0.984015984015984,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,1,0.5,349,,,,,0.060253695559578865,0.09604107905320906,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,1,0.5,349,-0.0033476884864034164,0.006539396989237445,0.0025392576476133927,0.0057306590257879654,0.0019588549554689564,0.0033885352313518524,0.023513632502278746,0.0019588549554689564,0.0033885352313518524,0.023513632502278746,0.00309614602337594,0.00010263612413816261,,0.9746919746919747,0.9733599733599734,0.9883449883449883,0.9763569763569764,0.9703629703629704,0.9883449883449883,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.9883449883449883
hidden_direction,5,7,0.5,349,-0.015750148343070196,0.020775479723231738,0.0053290333363184075,0.06876790830945559,0.008783410249481411,0.008783410249481465,0.17290862267072443,0.010645160616981265,0.012574631720781326,0.17301463478786555,0.03614589614649557,-0.03251293805403832,1.1102230246251565e-16,0.9746919746919747,0.975024975024975,0.984015984015984,0.978021978021978,0.9686979686979686,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,7,0.5,349,-0.016187737286769945,0.02126550571324415,0.005347264160974667,0.06876790830945559,0.008694552743191945,0.008694552743192053,0.16990384895262878,0.01051775975030097,0.012391669675707817,0.17000551163125516,0.03556515494185396,-0.03143798041138745,2.220446049250313e-16,0.9746919746919747,0.975024975024975,0.984015984015984,0.9796869796869797,0.9686979686979686,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,7,0.5,349,,,,,0.10703424579675448,0.15126196646677526,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,7,0.5,349,-0.0019262364737809043,0.005568130391215315,0.0014021183197270146,0.0,0.00211819579403175,0.003607809543609619,0.024732027266889726,0.00211819579403175,0.003607809543609619,0.024732027266889726,-0.004506327019721526,0.0039133984584863,,0.9746919746919747,0.9733599733599734,0.984015984015984,0.9796869796869797,0.9703629703629704,0.9846819846819846,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.9843489843489843
hidden_direction,5,2,0.5,349,-0.018258812814685225,0.023912107083728498,0.011476534480706428,0.034383954154727794,0.011256662468536427,0.01125666246853653,0.17261721075653427,0.011731880025826074,0.013708241283893585,0.17270933962653906,0.03806368327755641,-0.028617246786297904,1.1102230246251565e-16,0.9746919746919747,0.9733599733599734,0.984015984015984,0.9796869796869797,0.9686979686979686,0.984015984015984,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,2,0.5,349,-0.01828505511355563,0.02402791861016432,0.011283092392372802,0.034383954154727794,0.010832336238275992,0.010832336238276088,0.17500795566748648,0.011360936432564498,0.013376681134104729,0.17511041513657502,0.03906052160399691,-0.02912459059226137,1.1102230246251565e-16,0.9746919746919747,0.975024975024975,0.984015984015984,0.9796869796869797,0.9686979686979686,0.984015984015984,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,2,0.5,349,,,,,0.08093129675509529,0.12074203310392743,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,2,0.5,349,-0.0029928764924423063,0.00621117107763719,0.00239103020314292,0.0057306590257879654,0.002520134773927295,0.004410741850733757,0.031753907812743266,0.002520134773927295,0.004410741850733757,0.031753907812743266,0.004683158459157862,-0.0017573184475174607,,0.9746919746919747,0.9733599733599734,0.985014985014985,0.9746919746919747,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.985014985014985
hidden_direction,5,,1.0,349,-0.027519615523124662,0.0336540186917505,,0.07449856733524356,0.010840773386893236,0.010840773386893291,0.17756256525054712,0.01109003015182763,0.012727083638310432,0.17767818993688655,0.03835413585761215,-0.02116234459644744,2.220446049250313e-16,0.9746919746919747,0.9733599733599734,0.9823509823509824,0.9796869796869797,0.9637029637029637,0.984015984015984,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,,1.0,349,-0.027143522703832593,0.03315854745968444,,0.07449856733524356,0.011623517081650473,0.01162351708165053,0.19974462413874983,0.012132323216273314,0.014114223420619965,0.19987372772229092,0.04265627273515849,-0.02760203451686739,1.1102230246251565e-16,0.9746919746919747,0.9733599733599734,0.9823509823509824,0.9796869796869797,0.9637029637029637,0.9823509823509824,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,5,,1.0,349,-0.004803910111712166,0.00730873382661226,,0.014326647564469915,0.002515290685019384,0.003874329850077629,0.02701755810561016,0.002515290685019384,0.003874329850077629,0.02701755810561016,-0.0020827044730200124,0.006286074575517103,,0.9746919746919747,0.9733599733599734,0.985014985014985,0.978021978021978,0.9703629703629704,0.985014985014985,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.985014985014985
hidden_direction,5,1,1.0,349,-0.036028055383835925,0.04800249482066935,0.026101520753218137,0.10315186246418338,0.014584685208914852,0.014584685208914906,0.19921465725923762,0.01416542929167563,0.015925130620598794,0.19935603175088124,0.04028331242864658,-0.016822661916301038,2.220446049250313e-16,0.9746919746919747,0.975024975024975,0.984015984015984,0.9796869796869797,0.9637029637029637,0.9843489843489843,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,1,1.0,349,-0.035419901166631275,0.047471746214752586,0.024852935148037443,0.07736389684813753,0.01860228058247243,0.0186022805824725,0.2735457103327816,0.018876770900877294,0.02185800112783909,0.27371423881511636,0.05449032715193522,-0.03922820432821454,2.220446049250313e-16,0.9746919746919747,0.975024975024975,0.9823509823509824,0.9796869796869797,0.9637029637029637,0.9833499833499834,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,1,1.0,349,,,,,0.12050739111915768,0.19208215810641813,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,1,1.0,349,-0.006913669822947539,0.013284017245079998,0.005226572623847943,0.02005730659025788,0.00400934470310423,0.007089285179972649,0.04899358659459646,0.00400934470310423,0.007089285179972649,0.04899358659459646,0.006970796339149803,-0.0003959852508282593,,0.9726939726939727,0.9733599733599734,0.9883449883449883,0.9746919746919747,0.9686979686979686,0.9883449883449883,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.9883449883449883
hidden_direction,5,7,1.0,349,-0.030975963879125906,0.041537993725601574,0.011059830782887962,0.1174785100286533,0.017566820498962847,0.0175668204989629,0.34581724534144864,0.021122934632963983,0.024993030354380608,0.3460291406315855,0.0726344373642886,-0.0664293567908869,2.220446049250313e-16,0.9746919746919747,0.9790209790209791,0.9823509823509824,0.9796869796869797,0.9686979686979686,0.984015984015984,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,7,1.0,349,-0.031815729184324903,0.042475932523300064,0.011098280421292515,0.14613180515759314,0.017389105486383893,0.017389105486383987,0.3398076979052575,0.02087731629524668,0.02463582716882229,0.3400110253973472,0.0714913507587247,-0.06430875674359778,2.220446049250313e-16,0.9746919746919747,0.9790209790209791,0.984015984015984,0.9796869796869797,0.9686979686979686,0.984015984015984,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,7,1.0,349,,,,,0.21406849159350896,0.30252393293355034,,,,,,,,,,,,,,,False,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,7,1.0,349,-0.0038974197203791674,0.011195033131102927,0.0028333631837267757,0.025787965616045846,0.004219784291946785,0.007138464599847794,0.04904558062339922,0.004219784291946785,0.007138464599847794,0.04904558062339922,-0.008816617949302696,0.007515500131514147,,0.9746919746919747,0.975024975024975,0.9823509823509824,0.9796869796869797,0.9703629703629704,0.9846819846819846,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.9826839826839827
hidden_direction,5,2,1.0,349,-0.03646347488598078,0.047995295056193425,0.024423855460514364,0.09169054441260745,0.02251332493707286,0.02251332493707297,0.3452344215130689,0.023298534871556698,0.02726278454065323,0.34541900485839405,0.0768431852061974,-0.05977694011349391,1.7763568394002126e-16,0.9746919746919747,0.975024975024975,0.9823509823509824,0.9796869796869797,0.9637029637029637,0.9833499833499834,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,5,2,1.0,349,-0.03658615052338342,0.04836439679832728,0.02394547980740013,0.09169054441260745,0.021664672476552006,0.02166467247655205,0.350015911334973,0.02254598992302971,0.026589006185531616,0.35022084111812124,0.07873501272119561,-0.06053187853968929,1.1102230246251565e-16,0.9746919746919747,0.975024975024975,0.9823509823509824,0.9796869796869797,0.9637029637029637,0.9833499833499834,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,5,2,1.0,349,,,,,0.16186259351019056,0.24148406620785481,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
input_level,5,2,1.0,349,-0.006183237437634514,0.01262937804507025,0.004962978138973142,0.034383954154727794,0.005184124925715534,0.009043214842677116,0.06597901939449133,0.005184124925715534,0.009043214842677116,0.06597901939449133,0.01019394226948648,-0.004279871724738091,,0.971028971028971,0.9733599733599734,0.9883449883449883,0.9746919746919747,0.9703629703629704,0.9883449883449883,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9846819846819846,0.9883449883449883
hidden_direction,6,,0.25,343,-0.004203493814227899,0.005320404210597651,,0.03498542274052478,0.002345859694546976,0.002345859694547047,0.023395098152889218,0.0023084028023933182,0.002631373703479767,0.023413659472550665,0.002947682194390033,-0.00044355031005147594,2.220446049250313e-16,0.952214452214452,0.9517149517149517,0.935064935064935,0.9184149184149184,0.9127872127872126,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,,0.25,343,-0.0032013680779422126,0.0044793799668746415,,0.02040816326530612,0.002036802774002397,0.00203680277400246,0.016495509718308776,0.0017835774700599926,0.0019195619970560074,0.01650205169296647,-8.573615516239978e-05,0.0023557257026694607,2.220446049250313e-16,0.9523809523809522,0.9517149517149517,0.9400599400599401,0.9167499167499168,0.9129537129537129,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
input_level,6,,0.25,343,-0.0008382714680112864,0.0018935807923520231,,0.0058309037900874635,0.001074376268958559,0.0017251651734113678,0.015353492307055839,0.001074376268958559,0.0017251651734113678,0.015353492307055839,-0.003207459741709184,0.003913968367062226,,0.952214452214452,0.9467199467199467,0.9430569430569431,0.9167499167499168,0.9180819180819181,0.9896103896103896,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,0.9896103896103896,0.962037962037962
hidden_direction,6,1,0.25,343,-0.006538873858722116,0.00872516888336794,0.006897722795946818,0.05830903790087463,0.003804994660246626,0.0038049946602466966,0.034771174967765744,0.0035902620632603287,0.003948688507080078,0.03479260275732324,0.00257980302193422,0.002855373193501731,2.220446049250313e-16,0.952214452214452,0.9533799533799534,0.935064935064935,0.9200799200799201,0.9067599067599068,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
hidden_subspace,6,1,0.25,343,-0.006378404012419936,0.008707662055169929,0.007372733064135337,0.043731778425655975,0.004403630839897789,0.0044036308398978305,0.037999596546879545,0.0040691098084255145,0.004502864554524422,0.038017354015011134,0.0019041456216973395,0.0019397346340880102,1.1102230246251565e-16,0.9523809523809522,0.9533799533799534,0.9383949383949384,0.9184149184149184,0.9067599067599068,0.9696969696969697,False,True,True,True,True,True,True,False,False,descriptive_only_or_unsafe,,,
logit_action_mean,6,1,0.25,343,,,,,0.02985024184059382,0.046341028602154014,,,,,,,,,,,,,,,True,,,,,False,False,False,action_mean_proxy_only_not_causal_hidden_intervention,no_environment_rollout_or_policy_logprob_for_counterfactual_action_mean,,
